,Unnamed: 0,Atom Number,Catalyst Name,CatalystO2File,Element,SpinDensity,ChElPGPositiveCharge,ChElPGNeutralCharge,ChargeDifference,Doesitbind,BondLength,IonizedFreeEnergy,IonizationEnergy,BindingEnergy,NeutralFreeEnergy,OrthoOrPara,Meta,FartherThanPara,DistanceToN,AverageBondLength,BondLengthRange,NumberOfHydrogens,AromaticSize,IsInRingSize6,IsInRingSize5,NeighborSpinDensity,NeighborChElPGCharge,NeighborChargeDifference,AromaticExtent,RingEdge,NumNitrogens,NumHeteroatoms,ring_nitrogens,atom_plane_deviation,ring_plane_deviation,charge,Doesitbind_pred,Doesitbind_predproba
3401,3401,16,sf50x0,None,C,-0.368593074871146,0.11806400000000003,1.1383295654651047,0.6650999821356288,0,0.0,-1494.70582909,-0.965714805010161,0.0,-1494.81004678,0,0,1,4.8894798318709825,0.9313990689789291,0.004186877737876182,2,0,0,0,-0.4406534205968183,-0.4122284924653804,0.7881363050073187,-1.8254821697134858,0,1,4,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3402,3402,17,sf50x0,None,C,-0.368593074871146,-0.07639,0.2824236985772715,0.7357550792086984,0,0.0,-1494.70582909,-0.965714805010161,0.0,-1494.81004678,0,0,1,4.450950538943004,0.910845362538958,0.0014022707066201345,2,0,0,0,-0.4406534205968183,0.7729219938072552,0.722112713652593,-1.8254821697134858,0,1,4,0,-0.24376733069755524,-0.33701596875898887,0,0,0.001
3403,3403,18,sf50x0,None,C,-0.368593074871146,0.138182,1.2195432477725854,0.6354005631589951,0,0.0,-1494.70582909,-0.965714805010161,0.0,-1494.81004678,0,0,1,4.012421246015024,0.5254789794134442,0.10339001710276864,2,0,0,0,-0.4406534205968183,-1.0107080159608488,0.8041923565736668,-1.8254821697134858,0,1,4,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3404,3404,20,sf50x0,None,C,-0.3685995498562365,0.23597,1.6382107426715775,0.5640005665853501,0,0.0,-1494.70582909,-0.965714805010161,0.0,-1494.81004678,0,0,1,3.135362660159065,0.443134062125016,0.10888447863613004,2,0,0,0,-0.4406352928110978,-0.8221940119206582,0.84018005836031,-1.8254821697134858,0,1,4,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3405,3405,21,sf50x0,None,C,-0.36856069994569357,0.01759,0.7184098473543578,0.7697307730960414,0,0.0,-1494.70582909,-0.965714805010161,0.0,-1494.81004678,0,0,1,2.6968333672310854,0.45804000271161305,0.10483112140410757,2,0,0,0,-0.4406280416968097,0.00728400663495661,0.655304774951235,-1.8254821697134858,0,1,4,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3406,3406,23,sf50x0,None,C,-0.36540738220662433,0.009795,0.6340859499938547,0.6199507957396592,0,0.0,-1494.70582909,-0.965714805010161,0.0,-1494.81004678,0,0,1,1.8197747813751266,0.5020444145694888,0.11904628184988875,2,0,0,0,-0.4361939853095885,0.0438642172957615,0.7575159997691965,-1.8254821697134858,0,1,4,0,-0.24376733069755524,-0.33701596875898887,0,0,0.001
3407,3407,24,sf50x0,None,C,-0.3613410915697958,0.189336,1.492134610392055,0.7615506730249109,0,0.0,-1494.70582909,-0.965714805010161,0.0,-1494.81004678,0,0,1,1.3812454884471472,0.506367628934689,0.11787067457365152,2,0,0,0,-0.43717288573849256,-0.7146372731120226,0.6767436024258423,-1.8254821697134858,0,1,4,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3408,3408,26,sf50x0,None,C,-0.3652778825048145,0.165421,1.4146188291214528,0.8549114104303257,0,0.0,-1494.70582909,-0.965714805010161,0.0,-1494.81004678,0,0,1,0.5041869025911883,0.49167412068252053,0.10780337777124772,2,0,0,0,-0.44330370286914755,-1.1876400489895043,0.4622476721616071,-1.8254821697134858,0,1,4,0,-0.24376733069755524,-0.33701596875898887,0,0,0.001
3409,3409,27,sf50x0,None,C,-0.3725169158359837,-0.135643,-0.07808548722705126,0.45305192430524505,0,0.0,-1494.70582909,-0.965714805010161,0.0,-1494.81004678,1,0,0,0.06565760966320877,0.916047638519175,0.007596080425232188,2,0,0,0,-0.4040316678843721,0.8973629027657422,0.8817043296525907,-1.8254821697134858,0,1,4,0,-0.24376733069755524,-0.33701596875898887,0,0,0.011
3410,3410,28,sf50x0,None,C,-0.30812966409613934,0.090985,1.081396355613704,0.8649123759473064,0,0.0,-1494.70582909,-0.965714805010161,0.0,-1494.81004678,0,1,0,-0.3728716832647707,0.9540064033129304,0.0027260077986916986,2,0,0,0,-0.5233777579535042,-0.7068727991601865,0.49957337824544573,-1.8254821697134858,0,1,4,0,-0.24376733069755524,-0.33701596875898887,0,0,0.005
3411,3411,29,sf50x0,None,C,-0.5118909699088063,-0.243878,-0.3863900750193067,1.0053259318057166,0,0.0,-1494.70582909,-0.965714805010161,0.0,-1494.81004678,1,0,0,-0.8114009761927502,0.6651936777650763,0.0812625579075974,2,0,0,0,0.5500844523827484,1.51627434381985,0.9909900599499774,-1.8254821697134858,0,1,4,0,-0.24376733069755524,-0.33701596875898887,0,0,0.003
3412,3412,31,sf50x0,sf50x0O2-30_optsp_a0m2.out,C,1.2413342680584,-0.063163,-0.9322192548404877,-3.1530893245900806,1,1.53802195,-1494.70582909,-0.965714805010161,-0.7345881559999999,-1494.81004678,1,0,0,-0.8114009761927502,-0.17032891611643175,0.031389091037389294,1,0,1,0,-0.11588688830072966,1.0197083964359488,1.788417552039009,-1.0106220344535863,2,1,4,1,0.47329094685397155,3.253429141155872,0,1,0.898
3413,3413,32,sf50x0,None,C,-1.229358167845772,-0.175067,-0.06648547003801723,1.032280258178379,0,0.0,-1494.70582909,-0.965714805010161,0.0,-1494.81004678,0,1,0,-0.3728716832647707,-0.07476886823434302,0.0573746374660129,1,0,1,0,2.458552354131355,-0.8993143581176485,-3.9130725177475543,-1.0106220344535863,2,1,4,1,-0.2303313772730166,3.253429141155872,0,0,0.088
3414,3414,33,sf50x0,sf50x0O2-32_optsp_a0m2.out,C,3.175321664796849,0.034446,-0.5333703395816847,-3.2824949211622143,1,1.5441821480000002,-1494.70582909,-0.965714805010161,-0.7113771729999999,-1494.81004678,1,0,0,0.06565760966320877,0.10699512768091553,0.007947739305223633,1,0,1,0,-1.6657001751274452,-0.2642330439893022,0.9475971964495447,-1.0106220344535863,2,1,4,1,0.6844098144488003,3.253429141155872,0,1,0.99
3415,3415,34,sf50x0,None,C,-1.4981153739967896,-0.172399,-0.014529508403735417,1.1540161487816276,0,0.0,-1494.70582909,-0.965714805010161,0.0,-1494.81004678,0,1,0,-0.3728716832647707,-0.09058842801224372,0.04578095562314588,1,0,1,0,2.6943259607686265,-0.9190362945950894,-4.124423368945393,-1.0106220344535863,2,1,4,1,-0.15207252535544677,3.253429141155872,0,0,0.136
3416,3416,35,sf50x0,sf50x0O2-34_optsp_a0m2.out,C,1.6485849303099334,-0.043894,-0.978687133517838,-3.560687295756629,1,1.56110408,-1494.70582909,-0.965714805010161,-0.68354032,-1494.81004678,1,0,0,-0.8114009761927502,-0.13305011006370057,0.03423439369857362,1,0,1,0,-0.2789064397275616,1.0550456007053537,1.8641608987480764,-1.0106220344535863,2,1,4,1,-0.24355163427848373,3.253429141155872,0,1,0.756
3462,3462,1,sf53x0,None,C,-0.368593074871146,-0.372952,-1.0709131470304967,0.6970616884843795,0,0.0,-915.95008214,-1.2163954127418666,0.0,-916.05090353,0,0,1,5.766538417726942,0.90638059891694,0.0,3,0,0,0,-0.4406534205968183,0.9837820589289535,0.7463198258800187,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3463,3463,2,sf53x0,None,C,-0.368593074871146,0.175543,1.4052203740411713,0.6866055066059366,0,0.0,-915.95008214,-1.2163954127418666,0.0,-916.05090353,0,0,1,5.328009124798962,0.9175102281760266,0.0030264687414369718,2,0,0,0,-0.4406534205968183,-0.8559084022901794,0.7677509636747566,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3464,3464,3,sf53x0,None,C,-0.368593074871146,-0.019132,0.5178190590800728,0.6642033438478995,0,0.0,-915.95008214,-1.2163954127418666,0.0,-916.05090353,0,0,1,4.8894798318709825,0.9354370062753739,0.0018483417566808047,2,0,0,0,-0.4406534205968183,0.02994513530872881,0.7782012386166473,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3465,3465,4,sf53x0,None,C,-0.368593074871146,-0.225335,-0.406751134029209,0.687405583847295,0,0.0,-915.95008214,-1.2163954127418666,0.0,-916.05090353,0,0,1,4.450950538943004,0.9361056511858465,0.0016665178276393804,2,0,0,0,-0.4406534205968183,0.4904531073559899,0.7464889988371352,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.001
3466,3466,5,sf53x0,None,C,-0.368593074871146,0.114233,1.1197858123437416,0.6613616901975573,0,0.0,-915.95008214,-1.2163954127418666,0.0,-916.05090353,0,0,1,4.012421246015024,0.9270274525447942,0.0008021074765924839,2,0,0,0,-0.4406534205968183,-0.5947799502218237,0.7808541781714319,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3467,3467,6,sf53x0,None,C,-0.368593074871146,-0.093626,0.1884436684358735,0.6867434509578948,0,0.0,-915.95008214,-1.2163954127418666,0.0,-916.05090353,0,0,1,3.5738919530870445,0.9394735812277406,0.0041865705646229046,2,0,0,0,-0.4406497950396742,0.34842452115807376,0.7604457677992628,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3468,3468,7,sf53x0,None,C,-0.36858659988605547,-0.028335000000000006,0.48530194152718054,0.6919301585915288,0,0.0,-915.95008214,-1.2163954127418666,0.0,-916.05090353,0,0,1,3.135362660159065,0.9771356366213821,0.0060548337745256475,2,0,0,0,-0.4406534205968183,-0.2879321693197818,0.7838070152411051,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3469,3469,8,sf53x0,None,C,-0.368593074871146,-0.102114,0.1587836088968042,0.7133253275802699,0,0.0,-915.95008214,-1.2163954127418666,0.0,-916.05090353,0,0,1,2.6968333672310854,0.9693136689726517,0.008181853465328405,2,0,0,0,-0.4406606717111065,0.25940929435449056,0.7071947347068476,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3470,3470,9,sf53x0,None,C,-0.3686124998264175,0.07190099999999999,0.9026810479231039,0.5828299706276656,0,0.0,-915.95008214,-1.2163954127418666,0.0,-916.05090353,0,0,1,2.258304074303106,0.9323974588037905,0.00185673394198882,2,0,0,0,-0.44048301941104606,-0.2930833086535876,0.876982866213061,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.002
3471,3471,10,sf53x0,None,C,-0.3682952255569834,-0.069237,0.3393207431373578,0.8107002456276731,0,0.0,-915.95008214,-1.2163954127418666,0.0,-916.05090353,0,0,1,1.8197747813751266,0.9343376333303083,0.002384323623616291,2,0,0,0,-0.4403307460109943,0.0391489933978287,0.47953407250698565,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3472,3472,11,sf53x0,None,C,-0.36810097600426867,-0.081215,0.1162215816813892,0.29516081905371133,0,0.0,-915.95008214,-1.2163954127418666,0.0,-916.05090353,0,0,1,1.3812454884471472,0.9348382639355494,0.002248187653360656,2,0,0,0,-0.4387898842247564,0.2829595178776669,1.115424459589178,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.001
3473,3473,12,sf53x0,None,C,-0.36553040692334365,0.07771,1.0837425788877137,1.0551928150386618,0,0.0,-915.95008214,-1.2163954127418666,0.0,-916.05090353,0,0,1,0.9427161955191676,0.9228590541525588,0.0010093066540743934,2,0,0,0,-0.4370097356670085,-0.3322811699268376,0.6809498573141526,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3474,3474,13,sf53x0,None,C,-0.3622799644079171,-0.08758400000000001,0.3401706274832419,1.0663801019824846,0,0.0,-915.95008214,-1.2163954127418666,0.0,-916.05090353,0,0,1,0.5041869025911883,0.9192146073486729,1.827594900460916e-05,2,0,0,0,-0.4407911917682937,-0.047820452053241876,0.1544067179682991,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3475,3475,14,sf53x0,None,C,-0.37133846854951424,-0.101064,-0.22377736328636014,-0.4685129078229394,0,0.0,-915.95008214,-1.2163954127418666,0.0,-916.05090353,1,0,0,0.06565760966320877,0.9142721877937133,0.0013622630614174016,2,0,0,0,-0.35443767171037444,0.6767314262894262,1.8623768930184825,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.029
3476,3476,15,sf53x0,None,C,-0.22350160896341964,0.149536,1.7722031469907382,2.165175837506764,0,0.0,-915.95008214,-1.2163954127418666,0.0,-916.05090353,0,1,0,-0.3728716832647707,0.9245514187848185,0.004157483868542755,2,0,0,0,-0.5005802546314705,-0.7051118734390364,-0.01694241855130925,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.001
3477,3477,16,sf53x0,None,C,-0.45987741467689064,-0.173786,0.0662411490851462,1.4196142040422453,0,0.0,-915.95008214,-1.2163954127418666,0.0,-916.05090353,1,0,0,-0.8114009761927502,0.6398838057560435,0.0815668577547104,2,0,0,0,0.47009741066984984,0.8295543145182164,0.33622919846940474,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3478,3478,18,sf53x0,sf53x0O2-17_optsp_a0m2.out,C,1.2335772359199917,0.051103,0.013702022128422602,-1.8429214585600133,1,1.552441694,-915.95008214,-1.2163954127418666,-0.7462480690000001,-916.05090353,1,0,0,-0.8114009761927502,-0.17603154364769577,0.0339757477140088,1,0,1,0,-0.22052409303629153,-0.5043016013116963,-0.2797526074320995,-1.0106220344535863,2,1,1,1,0.7245463790042779,4.760928082639689,0,1,0.997
3479,3479,19,sf53x0,None,C,-1.3212317312947515,-0.352287,-1.1731569462371925,0.10001094433822613,0,0.0,-915.95008214,-1.2163954127418666,0.0,-916.05090353,0,1,0,-0.3728716832647707,-0.05910566405898134,0.06577128298319647,1,0,1,0,2.4431509873832633,0.9290574077492384,-2.094209469307376,-1.0106220344535863,2,1,1,1,-0.19985044800942667,4.760928082639689,0,0,0.035
3480,3480,20,sf53x0,sf53x0O2-19_optsp_a0m2.out,C,3.147757653266628,0.5007199999999999,2.1598136979736497,-1.496446629746213,1,1.56112732,-915.95008214,-1.2163954127418666,-0.754656268,-916.05090353,1,0,0,0.06565760966320877,0.3286319117265926,0.08157174647604859,0,0,1,0,-1.8475182403463801,-2.6884170488034447,0.5263257745094904,-1.0106220344535863,2,1,1,1,-0.054216739775893585,4.760928082639689,0,1,0.983
3481,3481,21,sf53x0,None,C,-1.5795965863755304,-0.379398,-1.3792855447439665,-0.1549929846919896,0,0.0,-915.95008214,-1.2163954127418666,0.0,-916.05090353,0,1,0,-0.3728716832647707,-0.0793223988299449,0.049195753833512816,1,0,1,0,2.7393118738124866,0.9837475309736369,-2.0988847946676916,-1.0106220344535863,2,1,1,1,-0.21686944431089167,4.760928082639689,0,0,0.024
3482,3482,22,sf53x0,sf53x0O2-21_optsp_a0m2.out,C,1.750740770082613,0.07258300000000001,0.08036821600476084,-1.9357993907335738,1,1.5569817940000001,-915.95008214,-1.2163954127418666,-0.741703832,-916.05090353,1,0,0,-0.8114009761927502,-0.13726861281116337,0.033438498922654825,1,0,1,0,-0.38059244094783473,-0.6136235818358965,-0.45686900385341334,-1.0106220344535863,2,1,1,1,1.0787145352483183,4.760928082639689,0,1,0.996
3483,3483,23,sf53x0,None,C,-0.7175105964424442,-0.509921,-1.3870836856835935,1.621702679661235,0,0.0,-915.95008214,-1.2163954127418666,0.0,-916.05090353,0,0,1,0.5041869025911883,0.7015404799174657,0.0,3,0,0,0,1.7237353088387652,1.508669561661354,-1.776018206010473,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.003
3525,3525,1,sf56x0,None,C,-0.368593074871146,-0.26752,-0.5862530368058932,0.7215881942625751,0,0.0,-798.14158743,-0.9571019262528881,0.0,-798.24592181,0,0,1,4.8894798318709825,0.9268362665014862,0.0,3,0,0,0,-0.4406534205968183,0.77652800714064,0.7249348261644941,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3526,3526,2,sf56x0,None,C,-0.368593074871146,0.155392,1.3083516412560505,0.6689900128608546,0,0.0,-798.14158743,-0.9571019262528881,0.0,-798.24592181,0,0,1,4.450950538943004,0.9618340997078272,0.009516925115051757,2,0,0,0,-0.44064254392538604,-0.7680390720036677,0.7614838745815697,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.001
3527,3527,3,sf56x0,None,C,-0.3685736499158745,-0.076915,0.24546277085414533,0.6302138555253607,0,0.0,-798.14158743,-0.9571019262528881,0.0,-798.24592181,0,0,1,4.012421246015024,0.9820589735574538,0.004017195781712113,2,0,0,0,-0.4406606717111065,0.3650756276095381,0.8404415074758542,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3528,3528,4,sf56x0,None,C,-0.368606024841327,-0.054468,0.40574282129732514,0.8096518685527895,0,0.0,-798.14158743,-0.9571019262528881,0.0,-798.24592181,0,0,1,3.5738919530870445,0.9573818958575868,0.002693216807069909,2,0,0,0,-0.44050114719676653,0.12367558601024495,0.6689155083192603,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.002
3529,3529,5,sf56x0,None,C,-0.3683405504526169,0.090961,1.0022079296198194,0.6236063210665556,0,0.0,-798.14158743,-0.9571019262528881,0.0,-798.24592181,0,0,1,3.135362660159065,0.9403907610340578,0.0019271651686338927,2,0,0,0,-0.440845575125455,-0.2817646133013418,0.8902552536668528,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3530,3530,6,sf56x0,None,C,-0.36887149923003715,-0.091176,0.23740695221390426,0.8023546123341923,0,0.0,-798.14158743,-0.9571019262528881,0.0,-798.24592181,0,0,1,2.6968333672310854,0.9423809934618969,0.002468367044350384,2,0,0,0,-0.43777110266726726,0.26832829681222803,0.7639599514993689,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3531,3531,7,sf56x0,None,C,-0.36399583545689723,-0.04932,0.4385673438263882,0.8387995101215899,0,0.0,-798.14158743,-0.9571019262528881,0.0,-798.24592181,0,0,1,2.258304074303106,0.9420525221139041,0.002557687923241847,2,0,0,0,-0.432115233522488,0.0721620346749801,0.7135617896383305,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3532,3532,8,sf56x0,None,C,-0.3687225745729558,0.035655,0.7715276189721086,0.68261891483434,0,0.0,-798.14158743,-0.9571019262528881,0.0,-798.24592181,0,0,1,1.8197747813751266,0.9452122771521981,0.003416916890476962,2,0,0,0,-0.43791612495303084,-0.2464381990179733,0.8117051738056223,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3533,3533,9,sf56x0,None,C,-0.3686124998264175,-0.108693,0.09768686988285483,0.6176471250619546,0,0.0,-798.14158743,-0.9571019262528881,0.0,-798.24592181,0,0,1,1.3812454884471472,0.979651021682601,0.005947975810733253,2,0,0,0,-0.44072230618255603,0.11623912763391707,0.7913813499120118,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3534,3534,10,sf56x0,None,C,-0.3685995498562365,-0.06961200000000001,0.3168485352469884,0.7473010214676127,0,0.0,-798.14158743,-0.9571019262528881,0.0,-798.24592181,0,0,1,0.9427161955191676,0.9724452070387944,0.007907445642871824,2,0,0,0,-0.43911255881058037,0.0903820050961456,0.7059413168882103,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3535,3535,11,sf56x0,None,C,-0.3661843804174833,0.08291699999999999,1.0008743345026079,0.730499399399085,0,0.0,-798.14158743,-0.9571019262528881,0.0,-798.24592181,0,0,1,0.5041869025911883,0.9316616210869488,0.0031827933195975877,2,0,0,0,-0.4468966299989401,-0.46607483878172773,0.6874399471235387,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3536,3536,12,sf56x0,None,C,-0.37962644946534296,-0.177546,-0.25899783636498985,0.4790406402141991,0,0.0,-798.14158743,-0.9571019262528881,0.0,-798.24592181,1,0,0,0.06565760966320877,0.9243425785661575,0.0011925335462683595,2,0,0,0,-0.3670256061146525,0.8278041787831026,1.316417312003553,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3537,3537,13,sf56x0,None,C,-0.24121716817100353,0.091805,1.3976889521249867,1.8187423919985506,0,0.0,-798.14158743,-0.9571019262528881,0.0,-798.24592181,0,1,0,-0.3728716832647707,0.9497892984019748,0.005727167044146775,2,0,0,0,-0.5200132409237893,-0.7984948865901784,0.14969294420863835,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.002
3538,3538,14,sf56x0,None,C,-0.5026705911399468,-0.201763,-0.21423424704082206,0.9496929746609118,0,0.0,-798.14158743,-0.9571019262528881,0.0,-798.24592181,1,0,0,-0.8114009761927502,0.6554642352224367,0.08576268150722588,2,0,0,0,0.5516325652832743,1.149250810792474,0.9160464399472804,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3539,3539,16,sf56x0,sf56x0O2-15_optsp_a0m2.out,C,1.5350136918227182,-0.007845,-0.5873967641437052,-2.863971757320564,1,1.5558258619999998,-798.14158743,-0.9571019262528881,-0.6901471509999999,-798.24592181,1,0,0,-0.8114009761927502,-0.14891219024311014,0.03274146292440494,1,0,1,0,-0.21737348387807787,0.48178227457709105,0.9456055693634888,-1.0106220344535863,2,1,1,1,0.30158087070598577,0.8208932690101669,0,1,0.993
3540,3540,17,sf56x0,None,C,-1.423335771186707,-0.184758,-0.17468298032731544,0.8358061176840935,0,0.0,-798.14158743,-0.9571019262528881,0.0,-798.24592181,0,1,0,-0.3728716832647707,-0.08424398921176621,0.050326620922956034,1,0,1,0,2.6375896170207738,-0.6295021252871502,-3.5317105343273028,-1.0106220344535863,2,1,1,1,-0.1790779043999824,0.8208932690101669,0,0,0.0
3541,3541,18,sf56x0,sf56x0O2-17_optsp_a0m2.out,C,3.190855154028937,0.052604999999999985,-0.33794666730391776,-2.936668430802617,1,1.552014056,-798.14158743,-0.9571019262528881,-0.7592712540000001,-798.24592181,1,0,0,0.06565760966320877,0.11211392891214456,0.003068787630340575,1,0,1,0,-1.6557407696526318,-0.4288040690145895,0.6022536735354121,-1.0106220344535863,2,1,1,1,-0.1545921121512417,0.8208932690101669,0,1,0.998
3542,3542,19,sf56x0,None,C,-1.2856387382523213,-0.188692,-0.2019742132853037,0.8067964204672515,0,0.0,-798.14158743,-0.9571019262528881,0.0,-798.24592181,0,1,0,-0.3728716832647707,-0.07665582133738523,0.054400753427191965,1,0,1,0,2.5001810012597883,-0.5680919987592449,-3.491001369101131,-1.0106220344535863,2,1,1,1,-0.14584125139353715,0.8208932690101669,0,0,0.005
